NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
156946,2016-9-28 08:54,梅姬颱風,積淹水災情,房屋地下室積水,"120.417013,23.486435",120.417013,23.486435,嘉義市,西區   ,嘉義市西區北港路746巷,里長表示下埤里北港路746巷優麗美社區地下室淹水嚴重 因停電無法用抽水機處理 前往通知里長陪同 ,0,0,0,0,0,待處理,點,災情查報WEB,,190452.26,2598269.9,42641.45694
157012,2016-9-28 08:48,梅姬颱風,積淹水災情,房屋積淹水,"120.202842,23.038902",120.202842,23.038902,臺南市,安南區  ,臺南市安南區安中路一段418號,地下室積水,0,0,0,0,0,處理中,點,災情查報WEB,,168303.11,2548813.3,42641.45764
157026,2016-9-28 08:46,梅姬颱風,積淹水災情,房屋積淹水,"120.281555,22.770399",120.281555,22.770399,高雄市,岡山區  ,高雄市岡山區白米路93號,積水,0,0,0,0,0,處理中,點,災情查報WEB,,176225.22,2519038.13,42641.45764
157060,2016-9-28 08:42,梅姬颱風,積淹水災情,道路積淹水,"120.495525,22.882691",120.495525,22.882691,高雄市,旗山區  ,高雄市旗山區旗屏一路汙水處理商前,積水，水深及膝,0,0,0,0,0,已處理,點,災情查報WEB,,198240.06,2531381.86,42641.45764
157073,2016-9-28 08:41,梅姬颱風,積淹水災情,道路積淹水,"120.503763,22.932522",120.503763,22.932522,高雄市,旗山區  ,高雄市旗山區中正里和正街與富林街交叉口,旗山區中正里和正街與富林街交叉口淹水,0,0,0,0,0,已處理,點,災情查報WEB,,199103.91,2536897,42641.45764
157074,2016-9-28 08:41,梅姬颱風,積淹水災情,地區積淹水,"120.51736,22.772033",120.51736,22.772033,屏東縣,里港鄉  ,屏東縣里港鄉茄苳村武洛路36-16號,屏東縣里港鄉茄苳村武洛路36-16號附近淹水，請派員處理,0,0,0,0,0,處理中,點,災情查報WEB,,200440.36,2519120.83,42641.45764
157077,2016-9-28 08:41,梅姬颱風,積淹水災情,房屋積淹水,"120.281735,22.776155",120.281735,22.776155,高雄市,岡山區  ,高雄市岡山區白米路260巷8號,白米路260巷8號家裡淹水,0,0,0,0,0,處理中,點,災情查報WEB,,176246.8,2519675.43,42641.45833
157083,2016-9-28 08:40,梅姬颱風,積淹水災情,房屋積淹水,"120.37532155878,23.1045616454643",120.375322,23.104562,臺南市,山上區  ,臺南市山上區玉峰里牛稠埔1號,民宅淹水(平時無人居住、無人撤離),0,0,0,0,0,已處理,點,災情查報WEB,,186011.33,2555998.5,42641.45833
157090,2016-9-28 08:40,梅姬颱風,積淹水災情,道路積淹水,"120.489822,22.846197",120.489822,22.846197,高雄市,旗山區  ,高雄市旗山區廣福里中興街,旗山區廣福里中興街淹水,0,0,0,0,0,處理中,點,災情查報WEB,,197640.94,2527342.74,42641.45833
157108,2016-9-28 08:38,梅姬颱風,積淹水災情,道路積淹水,"120.331209,22.745435",120.331209,22.745435,高雄市,楠梓區  ,高雄市楠梓區寶溪南街,寶溪南街163號至193號對面機車道積水30公分，,0,0,0,0,0,處理中,點,災情查報WEB,,181311.72,2516249.85,42641.45833
157111,2016-9-28 08:38,梅姬颱風,積淹水災情,道路積淹水,"120.494072,22.8691",120.494072,22.8691,高雄市,旗山區  ,高雄市旗山區旗屏路往國十道路,旗山區旗屏路往國十道路積水嚴重，已經封閉。,0,0,0,0,0,處理中,點,災情查報WEB,,198085.82,2529877.38,42641.45833
157147,2016-9-28 08:35,梅姬颱風,積淹水災情,房屋積淹水,"120.202876,23.03888",120.202876,23.03888,臺南市,安南區  ,臺南市安南區安中路一段416號,地下室淹水，路面淹水60公分,0,0,0,0,0,處理中,點,災情查報WEB,,168306.58,2548810.84,42641.45833
157189,2016-9-28 08:31,梅姬颱風,積淹水災情,道路積淹水,"120.468961,22.860847",120.468961,22.860847,高雄市,旗山區  ,高雄市旗山區中洲路,旗楠路一帶淹水(腳踝以上),0,0,0,0,0,已處理,點,災情查報WEB,,195505.79,2528972.55,42641.45903
157201,2016-9-28 08:31,梅姬颱風,積淹水災情,房屋積淹水,"120.511839,22.9513",120.511839,22.9513,高雄市,旗山區  ,高雄市旗山區旗甲路4段299號,工廠積水及腰及停電,0,0,0,0,0,處理中,點,災情查報WEB,,199939.14,2538973.61,42641.45903
157238,2016-9-28 08:28,梅姬颱風,積淹水災情,地區積淹水,"120.395883995634,22.8655027465677",120.395884,22.865503,高雄市,田寮區  ,高雄市田寮區大滾水路9號,積水約50公分及古亭里沒有食物、斷糧。,0,0,0,0,0,處理中,點,災情查報WEB,,188008.69,2529516.98,42641.45903
157253,2016-9-28 08:27,梅姬颱風,積淹水災情,道路積淹水,"120.64037561416626,22.86052636461366",120.640376,22.860526,屏東縣,高樹鄉  ,屏東縣高樹鄉新豐村沿山公路,"185線沿山公路蘭筑園至寶蓮禪寺排水溝堵塞造成積水,及路樹倒塌影響交通",0,0,0,0,0,處理中,點,災情查報WEB,,213096.15,2528883.93,42641.45903
157265,2016-9-28 08:26,梅姬颱風,積淹水災情,道路積淹水,"120.447549,22.84274",120.447549,22.84274,高雄市,旗山區  ,高雄市旗山區新光里中寮二路6鄰,新光中寮二路6鄰停電道路中斷 且部分電話線路故障,0,0,0,0,0,待處理,點,災情查報WEB,,193300.98,2526975.55,42641.45972
157278,2016-9-28 08:25,梅姬颱風,積淹水災情,房屋積淹水,"120.281489,22.766813",120.281489,22.766813,高雄市,岡山區  ,高雄市岡山區白米路260弄8號,積水嚴重可否協助抽水,0,0,0,0,0,處理中,點,災情查報WEB,,176216.52,2518641.06,42641.45972
157349,2016-9-28 08:19,梅姬颱風,積淹水災情,道路積淹水,"120.30999183654785,22.854110120578145",120.309992,22.85411,高雄市,阿蓮區  ,高雄市阿蓮區玉庫里三十農路橋附近,玉庫里三十農路橋附近道路淹水 本所已派廠商於現場拉起警戒線,0,0,0,0,0,處理中,點,災情查報WEB,,179188.7,2528294.07,42641.45972
157360,2016-9-28 08:18,梅姬颱風,積淹水災情,房屋積淹水,"120.22667,23.127748",120.22667,23.127748,臺南市,西港區  ,臺南市西港區東竹林27號,1999紀先生,0,0,0,0,0,已處理,點,災情查報WEB,,170797.3,2558639.1,42641.46042
157450,2016-9-28 08:10,梅姬颱風,積淹水災情,房屋積淹水,"120.326783,23.169429",120.326783,23.169429,臺南市,官田區  ,臺南市官田區渡頭里93之3號,房屋淹水.要抽水機.1999林小姐,0,0,0,0,0,待處理,點,災情查報WEB,,181072.32,2563204.03,42641.46111
157459,2016-9-28 08:10,梅姬颱風,積淹水災情,道路積淹水,"120.116013,23.138102",120.116013,23.138102,臺南市,七股區  ,臺南市七股區龍山里87號,村里3分之2淹水，約到膝蓋,0,0,0,0,0,處理中,點,災情查報WEB,,159470.43,2559850.13,42641.46111
157471,2016-9-28 08:09,梅姬颱風,積淹水災情,道路積淹水,"120.28877153992653,23.047837680958708",120.288772,23.047838,臺南市,新化區  ,臺南市新化區北勢里6鄰113號,南144線北勢里北端與高鐵交界處路面積水，交通受阻，08：28已請唪口派出所派員圍警戒,0,0,0,0,0,處理中,點,災情查報WEB,,177114.75,2549757.46,42641.46111
167843,2016-9-28 08:00,梅姬颱風,積淹水災情,房屋積淹水,"120.095426,23.171885",120.095426,23.171885,臺南市,七股區  ,臺南市七股區西寮里53-6號,淹水未退，是否可用大型抽水馬達製水門抽水,0,0,0,0,0,已處理,點,災情查報WEB,,157385.21,2563604.36,42642.50625
157557,2016-9-28 08:00,梅姬颱風,積淹水災情,道路積淹水,"120.372990430618,22.7375722918795",120.37299,22.737572,高雄市,大社區  ,高雄市大社區殯儀館整條路,積水,0,0,0,0,0,處理中,點,災情查報WEB,,185599.33,2515360.42,42641.46181
157583,2016-9-28 07:57,梅姬颱風,積淹水災情,道路積淹水,"120.31015813350677,22.838251108987226",120.310158,22.838251,高雄市,阿蓮區  ,高雄市阿蓮區玉庫里,玉庫里高14-1往潭底五甲尾道路積水,0,0,0,0,0,處理中,點,災情查報WEB,,179197.56,2526537.82,42641.46181
157637,2016-9-28 07:52,梅姬颱風,積淹水災情,道路積淹水,"120.266654,22.617569",120.266654,22.617569,高雄市,鼓山區  ,高雄市鼓山區蓮海路,中山大學裡面有沉船的堤岸旁的柏油路上目前淹水半個輪胎高,0,0,0,0,0,處理中,點,災情查報WEB,,174611.45,2502121.99,42641.4625
157653,2016-9-28 07:50,梅姬颱風,積淹水災情,房屋積淹水,"121.173479,24.661166",121.173479,24.661166,新竹縣,五峰鄉  ,新竹縣五峰鄉花園村10鄰230之13號,宋義妹家宅昨晚住家淹水，今早已處理，並請民政等相關單位至該戶查看災情且做後續處理。,0,0,0,0,0,未指派,點,災情查報WEB,,267558.7,2728259.64,42641.4625
157661,2016-9-28 07:49,梅姬颱風,積淹水災情,道路積淹水,"120.331209,22.745435",120.331209,22.745435,高雄市,楠梓區  ,高雄市楠梓區寶溪南街,寶溪南街163號至193號對面機車道、慢車道積水30公分,0,0,0,0,0,處理中,點,災情查報WEB,,181311.72,2516249.85,42641.4625
157703,2016-9-28 07:46,梅姬颱風,積淹水災情,房屋積淹水,"120.326783,23.169429",120.326783,23.169429,臺南市,官田區  ,臺南市官田區渡頭里93-3號,淹水，且水位持續上漲(1999林小姐轉報),0,0,0,0,0,處理中,點,災情查報WEB,,181072.32,2563204.03,42641.46319
167897,2016-9-28 07:46,梅姬颱風,積淹水災情,房屋積淹水,"120.326783,23.169429",120.326783,23.169429,臺南市,官田區  ,臺南市官田區渡頭里93-3號,房屋淹水.要抽水機.1999林小姐 ==================== 淹水，且水位持續上漲(1999林小姐轉報) ,0,0,0,0,0,已處理,點,災情查報WEB,,181072.32,2563204.03,42642.51111
157777,2016-9-28 07:36,梅姬颱風,積淹水災情,道路積淹水,"120.298340430508,22.7248121366937",120.29834,22.724812,高雄市,楠梓區  ,高雄市楠梓區,德民橋近72期重劃區機車道路面積水,0,0,0,0,0,處理中,點,災情查報WEB,,177925.03,2513981.79,42641.46389
157786,2016-9-28 07:35,梅姬颱風,積淹水災情,道路積淹水,"120.261698,22.747177",120.261698,22.747177,高雄市,梓官區  ,高雄市梓官區大舍南路與嘉展路口,大舍南路與嘉展路口、聖安宮社區附近道路積水超過腳踝,0,0,0,0,0,處理中,點,災情查報WEB,,174173.27,2516476.65,42641.46389
157804,2016-9-28 07:33,梅姬颱風,積淹水災情,道路積淹水,"120.382379,22.878466",120.382379,22.878466,高雄市,田寮區  ,高雄市田寮區崇德路小滾水路17號,積水兩層樓高,0,0,0,0,0,處理中,點,災情查報WEB,,186628.86,2530958.2,42641.46389
157817,2016-9-28 07:31,梅姬颱風,積淹水災情,道路積淹水,"120.333663,22.746519",120.333663,22.746519,高雄市,楠梓區  ,高雄市楠梓區寶溪北街,寶溪北街與創新路口臨典寶溪側路面積水，請清潔隊派員清理。,0,0,0,0,0,處理中,點,災情查報WEB,,181564.3,2516368.75,42641.46389
167946,2016-9-28 07:27,梅姬颱風,積淹水災情,道路積淹水,"121.5986,25.04963",121.5986,25.04963,臺北市,南港區  ,台北市南港區忠孝東路7段124巷,道路淹水,0,0,0,0,0,已處理,點,自建系統,,310399.1,2771408.28,42642.51528
157875,2016-9-28 07:22,梅姬颱風,積淹水災情,地區積淹水,"120.27982771396637,22.625439572246183",120.279828,22.62544,高雄市,鹽埕區  ,高雄市鹽埕區教仁里9鄰五福四路294號,本區五福四路及新興街口積淹水5公分，9月28日早上9時18分積水已消退。,0,0,0,0,0,處理中,點,災情查報WEB,,175969.98,2502986.91,42641.46458
157877,2016-9-28 07:22,梅姬颱風,積淹水災情,道路積淹水,"120.359427,22.887203",120.359427,22.887203,高雄市,田寮區  ,高雄市田寮區西德里新路27號高速公路下交流道(接物資區),積水無法通行,0,0,0,0,0,已處理,點,災情查報WEB,,184278,2531935.76,42641.46458
157885,2016-9-28 07:20,梅姬颱風,積淹水災情,房屋積淹水,"120.392119,22.886028",120.392119,22.886028,高雄市,田寮區  ,高雄市田寮區月球路9-20號,田寮區月球路9號至20號該路段積水、停水、停電,0,0,0,0,0,處理中,點,災情查報WEB,,187631.71,2531791.43,42641.46458
157922,2016-9-28 07:14,梅姬颱風,積淹水災情,道路積淹水,"120.333663,22.746519",120.333663,22.746519,高雄市,楠梓區  ,高雄市楠梓區寶溪北街,寶溪北街與創新路口臨典寶溪側路面積水，請清潔隊派員清理。,0,0,0,0,0,處理中,點,災情查報WEB,,181564.3,2516368.75,42641.46528
157950,2016-9-28 07:08,梅姬颱風,積淹水災情,道路積淹水,"120.199634,23.061197",120.199634,23.061197,臺南市,安南區  ,臺南市安南區長溪路三段89號前,路面積水,0,0,0,0,0,待處理,點,災情查報WEB,,167987.83,2551284.06,42641.46528
157964,2016-9-28 07:05,梅姬颱風,積淹水災情,地區積淹水,"120.474137,22.852332",120.474137,22.852332,高雄市,旗山區  ,高雄市旗山區鯤洲里鯤洲街,鯤洲里鯤洲街嚴重淹水,0,0,0,0,0,處理中,點,災情查報WEB,,196033.59,2528027.75,42641.46528
157968,2016-9-28 07:05,梅姬颱風,積淹水災情,道路積淹水,"120.154785156529,23.0440449283549",120.154785,23.044045,臺南市,安南區  ,臺南市安南區,箱涵沒有蓋子，路面積水,0,0,0,0,0,處理中,點,災情查報WEB,,163381.04,2549410.46,42641.46528
168012,2016-9-28 06:59,梅姬颱風,積淹水災情,道路積淹水,"121.5977,25.04971",121.5977,25.04971,臺北市,南港區  ,南港區忠孝東路7段124巷口,南港區忠孝東路7段124巷口外側道路有積水情形，外側車道水位約10公分。,0,0,0,0,0,已處理,點,自建系統,,310308.25,2771416.74,42642.52014
157995,2016-9-28 06:59,梅姬颱風,積淹水災情,地區積淹水,"120.511839,22.9513",120.511839,22.9513,高雄市,旗山區  ,高雄市旗山區大林里旗甲路四段299號,大林里旗甲路四段299號鐵工廠前嚴重積水,0,0,0,0,0,處理中,點,災情查報WEB,,199939.14,2538973.61,42641.46597
158038,2016-9-28 06:46,梅姬颱風,積淹水災情,道路積淹水,"120.333663,22.746519",120.333663,22.746519,高雄市,楠梓區  ,高雄市楠梓區寶溪北街,典寶溪於清豐里寶溪北街尾端有溢堤情形，另典寶溪水位已接近聖興橋橋面。,0,0,0,0,0,處理中,點,災情查報WEB,,181564.3,2516368.75,42641.46597
158080,2016-9-28 06:34,梅姬颱風,積淹水災情,道路積淹水,"120.350806,22.745943",120.350806,22.745943,高雄市,大社區  ,高雄市大社區民族路,高雄市大社區民族路20號前道路積淹水,0,0,0,0,0,處理中,點,災情查報WEB,,183324.74,2516297.15,42641.46667
158082,2016-9-28 06:34,梅姬颱風,積淹水災情,房屋積淹水,"120.492557,22.882659",120.492557,22.882659,高雄市,旗山區  ,高雄市旗山區元通路19號,2F陽台門打不開1F淹水,0,0,0,0,0,已處理,點,災情查報WEB,,197935.53,2531379.36,42641.46667
158098,2016-9-28 06:30,梅姬颱風,積淹水災情,房屋積淹水,"120.468962,22.841632",120.468962,22.841632,高雄市,旗山區  ,高雄市旗山區中洲里中南街82、84、86號,1.有在淹水，抽水否? 2.更嚴重 3.剛剛已有來電,0,0,0,0,0,已處理,點,災情查報WEB,,195498.23,2526844.79,42641.46667
158124,2016-9-28 06:23,梅姬颱風,積淹水災情,房屋積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區大岸巷,淹水1樓高,0,0,0,0,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.46736
158164,2016-9-28 06:10,梅姬颱風,積淹水災情,地區積淹水,"120.134025090313,23.2825810464963",120.134025,23.282581,臺南市,北門區  ,臺南市北門區景福里添丁廟附近,請求調派抽水機協助抽水,0,0,0,0,0,已處理,點,災情查報WEB,,161410.47,2575839.34,42641.46736
158195,2016-9-28 05:55,梅姬颱風,積淹水災情,道路積淹水,"120.372680511845,22.7893072685045",120.372681,22.789307,高雄市,燕巢區  ,高雄市燕巢區鳳龍巷龍鳳橋,水淹過橋樑,0,0,0,0,0,處理中,點,災情查報WEB,,185591.76,2521089.4,42641.46806
158204,2016-9-28 05:44,梅姬颱風,積淹水災情,道路積淹水,"120.32106665235915,22.729242927761494",120.321067,22.729243,高雄市,楠梓區  ,高雄市楠梓區惠豐里9鄰高楠公路1835號,楠梓陸橋下往高雄方向，水深膝蓋以上目前有3部汽車故障在路中，已經拉封鎖線管制道路並通報警廣宣導用路人改道行駛。,0,0,0,0,0,處理中,點,災情查報WEB,,180261.8,2514461.55,42641.46806
158208,2016-9-28 05:40,梅姬颱風,積淹水災情,房屋積淹水,"120.297154,22.670328",120.297154,22.670328,高雄市,左營區  ,高雄市左營區新下里南屏路207號,高雄市左營區新下里南屏路207號污水管迴阻倒流，導致民宅積水嚴重,0,0,0,0,0,已處理,點,災情查報WEB,,177774.59,2507949.08,42641.46806
158217,2016-9-28 05:33,梅姬颱風,積淹水災情,道路積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區後厝巷,接駁受困民眾,0,0,0,40,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.46806
158218,2016-9-28 05:30,梅姬颱風,積淹水災情,道路積淹水,"120.470202,22.84221",120.470202,22.84221,高雄市,旗山區  ,高雄市旗山區中洲里中南街80-86號,"需抽水機,積水深度約60公分",0,0,0,0,0,已處理,點,災情查報WEB,,195625.73,2526908.34,42641.46806
158222,2016-9-28 05:22,梅姬颱風,積淹水災情,房屋積淹水,"120.549079,22.897711",120.549079,22.897711,高雄市,美濃區  ,高雄市美濃區民生路,民生路淹水約50公分,0,0,0,0,0,已處理,點,災情查報WEB,,203739.97,2533027.26,42641.46806
158234,2016-9-28 05:16,梅姬颱風,積淹水災情,房屋積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區吉山街末端,電線掉落漏電,0,0,0,0,0,待處理,點,災情查報WEB,,195858.48,2530639.52,42641.46806
158240,2016-9-28 05:04,梅姬颱風,積淹水災情,道路積淹水,"120.472339609466,22.8759120076776",120.47234,22.875912,高雄市,旗山區  ,高雄市旗山區義竹巷15號,"積水深度2公分請加派抽水機,水匣門關閉",0,0,0,0,0,已處理,點,災情查報WEB,,195858.48,2530639.52,42641.46875
